CustomerId,Surname,Email,Phone,Balance
15799384,Collier,collier@gmail.com,232-066-1250,0
15626795,Gorman,gorman@gmail.com,773-855-9584,0
15638806,Blackburn,blackburn@gmail.com,258-485-8638,0
15754072,Dennis,dennis@gmail.com,102-911-6334,0
15735784,Gardner,gardner@gmail.com,302-580-9915,0
15654506,Chang,chang@gmail.com,568-236-8731,0
15599268,Yobachi,yobachi@gmail.com,546-064-9822,0
15801701,Robson,robson@gmail.com,278-964-3711,0
15571065,Lehr,lehr@gmail.com,253-564-2557,0
15742369,Rita,rita@gmail.com,730-991-1132,0
15723737,Pitcher,pitcher@gmail.com,669-927-5820,0
15642619,Mayne,mayne@gmail.com,574-270-1933,0
15736656,H?,h?@gmail.com,316-862-7240,0
15635116,Burgos,burgos@gmail.com,907-860-4947,0
15608886,Okwudiliolisa,okwudiliolisa@gmail.com,514-120-9630,0
15688876,Wan,wan@gmail.com,330-156-9649,0
15642870,Ross,ross@gmail.com,986-168-1197,0
15785385,Fiorentino,fiorentino@gmail.com,824-983-7325,0
15640627,Wan,wan@gmail.com,862-256-1498,0
15667554,Cameron,cameron@gmail.com,381-138-1929,0
15679991,Kennedy,kennedy@gmail.com,268-917-1304,0
15793455,Tien,tien@gmail.com,143-405-4199,0
15758546,Norton,norton@gmail.com,473-832-1881,0
15687738,Nwagugheuzo,nwagugheuzo@gmail.com,212-047-3991,0
15667215,Chandler,chandler@gmail.com,343-835-7259,0
15792328,James,james@gmail.com,787-888-3743,0
15620443,Fiorentino,fiorentino@gmail.com,386-196-6375,0
15632850,T'ang,t'ang@gmail.com,263-103-5894,0
15667633,Allen,allen@gmail.com,521-086-9801,0
15801994,Buccho,buccho@gmail.com,924-090-3256,0
15755722,H?,h?@gmail.com,470-530-4294,0
15583480,Morgan,morgan@gmail.com,616-369-1048,0
15701908,Nina,nina@gmail.com,530-484-3408,0
15623346,Czajkowski,czajkowski@gmail.com,458-464-5548,0
15568519,Wood,wood@gmail.com,929-136-0735,0
15612594,Ifeanacho,ifeanacho@gmail.com,714-213-6334,0
15575858,Bergamaschi,bergamaschi@gmail.com,588-842-1671,0
15570004,Tsou,tsou@gmail.com,704-426-1731,0
15600173,Manna,manna@gmail.com,959-704-0682,0
15776743,Eberegbulam,eberegbulam@gmail.com,763-370-6530,0
15635939,Fenton,fenton@gmail.com,643-393-9728,0
15814430,Ma,ma@gmail.com,326-827-5899,0
15780805,Lu,lu@gmail.com,692-429-2298,0
15799932,Iweobiegbunam,iweobiegbunam@gmail.com,662-003-9581,0
15627514,Short,short@gmail.com,841-361-7538,0
15661945,Nicolay,nicolay@gmail.com,726-344-3796,0
15623277,Ross,ross@gmail.com,526-502-0970,0
15582847,Yermakova,yermakova@gmail.com,662-479-3605,0
15729718,Stelzer,stelzer@gmail.com,603-249-8948,0
15645744,Chukwudi,chukwudi@gmail.com,227-020-0733,0
15769783,Allan,allan@gmail.com,149-581-5776,0
15730418,Lucchesi,lucchesi@gmail.com,807-844-0717,0
15701354,Boni,boni@gmail.com,147-597-7508,0
15748920,Cherkasova,cherkasova@gmail.com,135-656-3083,0
15644849,Zikoranachidimma,zikoranachidimma@gmail.com,812-808-4579,0
15756155,Fu,fu@gmail.com,885-702-5968,0
15682757,Pardey,pardey@gmail.com,561-280-8602,0
15644977,Goddard,goddard@gmail.com,396-359-2229,0
15604891,Zaytseva,zaytseva@gmail.com,394-534-6669,0
15567013,De Luca,de luca@gmail.com,746-991-9706,0
15576550,Ugochukwu,ugochukwu@gmail.com,793-567-5359,0
15676117,Zinachukwudi,zinachukwudi@gmail.com,865-144-5579,0
15594039,Lung,lung@gmail.com,618-700-3456,0
15779267,Onyemere,onyemere@gmail.com,742-109-7326,0
15774536,He,he@gmail.com,105-849-8050,0
15692110,Ch'eng,ch'eng@gmail.com,807-172-3898,0
15610416,Christie,christie@gmail.com,700-855-0842,0
15782121,Leonard,leonard@gmail.com,904-008-8744,0
15575247,Cartwright,cartwright@gmail.com,562-795-9680,0
15743759,Brooks,brooks@gmail.com,295-317-5893,0
15650237,Morgan,morgan@gmail.com,487-761-1731,0
15772073,Hodge,hodge@gmail.com,599-361-7270,0
15662426,Tang,tang@gmail.com,874-976-6267,0
15765173,Lin,lin@gmail.com,671-196-5686,0
15597957,Rahman,rahman@gmail.com,451-209-4805,0
15704795,Vagin,vagin@gmail.com,512-517-0338,0
15614782,Hao,hao@gmail.com,978-837-0718,0
15725737,Mosman,mosman@gmail.com,205-327-3131,0
15601873,Bull,bull@gmail.com,372-581-9557,0
15715715,Artyomova,artyomova@gmail.com,222-168-7161,0
15591747,Rossi,rossi@gmail.com,491-637-3700,0
15607713,Kaeppel,kaeppel@gmail.com,346-928-8564,0
15801436,K'ung,k'ung@gmail.com,244-790-2093,0
15747000,Shih,shih@gmail.com,730-330-0326,0
15642833,Akubundu,akubundu@gmail.com,706-174-6842,0
15742009,Hsueh,hsueh@gmail.com,787-349-5584,0
15812422,Ugorji,ugorji@gmail.com,995-192-8328,0
15574692,Pinto,pinto@gmail.com,525-892-1793,0
15815364,Ashley,ashley@gmail.com,170-449-5257,0
15748532,Dale,dale@gmail.com,754-428-8860,0
15653857,Wallis,wallis@gmail.com,214-999-6572,0
15716000,Hs?eh,hs?eh@gmail.com,487-605-0787,0
15811877,Shao,shao@gmail.com,795-011-8529,0
15641359,Shao,shao@gmail.com,969-612-7362,0
15764419,Langdon,langdon@gmail.com,241-900-0599,0
15735339,Lynch,lynch@gmail.com,535-199-2363,0
15589475,Azikiwe,azikiwe@gmail.com,425-173-2283,0
15693203,Powell,powell@gmail.com,882-248-9033,0
15675749,Baranov,baranov@gmail.com,151-722-2449,0
15715941,Lueck,lueck@gmail.com,198-362-7694,0
15642093,Piccio,piccio@gmail.com,610-615-5757,0
15572467,Chandler,chandler@gmail.com,661-447-6186,0
15633870,Ozioma,ozioma@gmail.com,580-429-8596,0
15764105,Milne,milne@gmail.com,774-298-0837,0
15617052,Watson,watson@gmail.com,563-140-1075,0
15692137,Jen,jen@gmail.com,784-158-3234,0
15651868,Clark,clark@gmail.com,762-032-0003,0
15568982,Hao,hao@gmail.com,215-234-4764,0
15718588,Meng,meng@gmail.com,643-583-5929,0
15598574,Uwakwe,uwakwe@gmail.com,346-848-6071,0
15745354,Franklin,franklin@gmail.com,956-125-1887,0
15608328,Sutherland,sutherland@gmail.com,381-000-1684,0
15667456,Ross,ross@gmail.com,507-645-8030,0
15700772,Nebechi,nebechi@gmail.com,921-396-6328,0
15709621,Wan,wan@gmail.com,894-921-5064,0
15808566,Hs?,hs?@gmail.com,242-716-5756,0
15733261,Kung,kung@gmail.com,496-735-4838,0
15781689,Macadam,macadam@gmail.com,218-814-3973,0
15685805,Ginikanwa,ginikanwa@gmail.com,839-845-0049,0
15576623,Outlaw,outlaw@gmail.com,491-442-3569,0
15642336,Shaw,shaw@gmail.com,450-109-7914,0
15810800,Ositadimma,ositadimma@gmail.com,708-661-3728,0
15701412,T'ien,t'ien@gmail.com,491-987-7386,0
15648876,Sandover,sandover@gmail.com,323-796-6202,0
15776947,Ugorji,ugorji@gmail.com,875-095-1985,0
15698953,Hart,hart@gmail.com,267-156-9775,0
15699238,Craig,craig@gmail.com,619-547-9734,0
15782569,Stout,stout@gmail.com,489-930-2086,0
15629133,Black,black@gmail.com,706-643-0164,0
15699467,Connor,connor@gmail.com,640-894-3704,0
15672970,Chigolum,chigolum@gmail.com,907-747-5722,0
15625586,Monaldo,monaldo@gmail.com,439-030-0005,0
15797227,Otutodilinna,otutodilinna@gmail.com,485-391-7320,0
15798084,Murray,murray@gmail.com,239-129-6660,0
15669516,Steele,steele@gmail.com,105-674-8764,0
15692991,Wood,wood@gmail.com,906-739-6876,0
15792107,Black,black@gmail.com,707-272-0603,0
15792679,Troupe,troupe@gmail.com,653-394-2288,0
15610147,Ross,ross@gmail.com,929-265-5020,0
15718216,Fleetwood-Smith,fleetwood-smith@gmail.com,935-133-3618,0
15584532,Liu,liu@gmail.com,176-486-7019,0
15744517,Esposito,esposito@gmail.com,551-075-1840,0
15594577,De Luca,de luca@gmail.com,120-812-5795,0
15672237,Oluchi,oluchi@gmail.com,313-971-0380,0
15752953,Chien,chien@gmail.com,197-444-4050,0
15596303,White,white@gmail.com,903-829-3223,0
15595388,Yeh,yeh@gmail.com,219-923-4247,0
15725028,Chialuka,chialuka@gmail.com,426-733-9862,0
15730447,Anderson,anderson@gmail.com,339-037-7015,0
15659800,Teng,teng@gmail.com,920-714-2793,0
15699450,Li,li@gmail.com,727-083-8658,0
15650454,Tran,tran@gmail.com,232-375-3529,0
15684861,Thomson,thomson@gmail.com,387-472-4676,0
15769902,Christie,christie@gmail.com,357-836-2347,0
15633516,Tucker,tucker@gmail.com,562-722-7373,0
15719265,Feng,feng@gmail.com,100-525-7163,0
15730161,Marcelo,marcelo@gmail.com,293-506-8410,0
15759021,Kay,kay@gmail.com,822-918-0250,0
15623927,Alexander,alexander@gmail.com,618-757-3631,0
15757425,Fleming,fleming@gmail.com,157-628-2067,0
15790757,Cody,cody@gmail.com,948-546-8082,0
15668081,Capon,capon@gmail.com,812-982-5608,0
15625942,McDonald,mcdonald@gmail.com,365-488-2599,0
15761670,Morley,morley@gmail.com,554-008-9779,0
15637138,Murray,murray@gmail.com,348-205-7357,0
15657105,Chukwualuka,chukwualuka@gmail.com,440-713-0626,0
15577359,Bezrukov,bezrukov@gmail.com,914-715-1461,0
15725945,Nweke,nweke@gmail.com,475-993-1269,0
15789097,Keeley,keeley@gmail.com,185-798-5299,0
15707637,Zikoranachukwudimma,zikoranachukwudimma@gmail.com,215-993-3641,0
15750099,Marshall,marshall@gmail.com,737-570-4736,0
15696373,Gill,gill@gmail.com,351-264-8085,0
15601116,P'an,p'an@gmail.com,665-209-4127,0
15694879,Reeves,reeves@gmail.com,278-308-6794,0
15701524,Ting,ting@gmail.com,230-955-3323,0
15684461,McKay,mckay@gmail.com,181-089-7662,0
15783589,Toscano,toscano@gmail.com,233-652-8515,0
15790829,Gibson,gibson@gmail.com,133-956-4594,0
15600792,Swayne,swayne@gmail.com,567-404-3917,0
15646037,Sopuluchi,sopuluchi@gmail.com,159-684-2736,0
15722322,Green,green@gmail.com,940-979-6555,0
15691910,Lu,lu@gmail.com,388-386-2654,0
15582849,McIntosh,mcintosh@gmail.com,103-728-0297,0
15627881,Diehl,diehl@gmail.com,102-462-7041,0
15698758,Onwuamaegbu,onwuamaegbu@gmail.com,900-893-5729,0
15736274,Prokhorova,prokhorova@gmail.com,894-650-0043,0
15809057,Lu,lu@gmail.com,203-507-2768,0
15581089,Knight,knight@gmail.com,497-385-5341,0
15799422,Evans,evans@gmail.com,854-961-1053,0
15695168,Bruce,bruce@gmail.com,274-853-2499,0
15639277,Lin,lin@gmail.com,944-577-3320,0
15641629,P'eng,p'eng@gmail.com,622-834-2891,0
15739223,Pai,pai@gmail.com,937-384-6450,0
15589210,Adamson,adamson@gmail.com,606-099-5928,0
15643794,Bennett,bennett@gmail.com,505-598-4567,0
15601503,Tokaryev,tokaryev@gmail.com,591-720-2689,0
15576683,Yin,yin@gmail.com,699-432-9886,0
15726490,Kirby,kirby@gmail.com,667-364-8613,0
15580560,Harris,harris@gmail.com,184-320-3201,0
15810390,Amadi,amadi@gmail.com,536-850-9057,0
15680303,Gibson,gibson@gmail.com,881-752-9688,0
15774854,Fuller,fuller@gmail.com,439-111-7904,0
15624072,Kiernan,kiernan@gmail.com,317-030-0758,0
15592104,Lane,lane@gmail.com,786-515-9159,0
15780215,Berry,berry@gmail.com,454-090-9119,0
15573854,Chukwujekwu,chukwujekwu@gmail.com,112-107-4910,0
15710397,Lin,lin@gmail.com,150-608-2689,0
15629603,Chuang,chuang@gmail.com,802-716-8959,0
15790958,Sanders,sanders@gmail.com,679-933-8370,0
15646720,Tsui,tsui@gmail.com,609-940-7795,0
15679738,Brown,brown@gmail.com,728-477-4301,0
15603082,Yashina,yashina@gmail.com,337-814-3712,0
15735837,Hsia,hsia@gmail.com,459-510-9405,0
15722479,Ikenna,ikenna@gmail.com,367-189-2556,0
15800062,Lanford,lanford@gmail.com,752-473-2729,0
15735330,Sung,sung@gmail.com,861-097-1625,0
15756655,Madukaife,madukaife@gmail.com,644-485-0997,0
15684934,Rose,rose@gmail.com,531-719-4681,0
15682778,Fedorov,fedorov@gmail.com,892-900-3537,0
15609083,Tretiakova,tretiakova@gmail.com,446-858-4302,0
15754649,Fang,fang@gmail.com,105-378-9119,0
15747878,Aiken,aiken@gmail.com,142-134-0087,0
15689955,Arcuri,arcuri@gmail.com,529-978-6488,0
15713505,Harriman,harriman@gmail.com,346-042-6964,0
15656188,Davis,davis@gmail.com,104-545-4212,0
15577657,McDonald,mcdonald@gmail.com,377-823-7896,0
15724955,Lucchesi,lucchesi@gmail.com,852-580-3498,0
15708714,Santiago,santiago@gmail.com,403-505-9645,0
15616529,Hsieh,hsieh@gmail.com,184-059-0938,0
15600832,Moss,moss@gmail.com,285-575-8726,0
15652289,Williams,williams@gmail.com,574-068-4171,0
15782144,Gilroy,gilroy@gmail.com,196-285-2351,0
15739803,Lucciano,lucciano@gmail.com,956-128-4587,0
15612615,Graham,graham@gmail.com,415-944-3888,0
15667521,Crawford,crawford@gmail.com,539-431-2223,0
15778934,Napolitani,napolitani@gmail.com,964-261-3493,0
15637678,Ma,ma@gmail.com,934-066-0032,0
15688963,Ingram,ingram@gmail.com,293-694-6805,0
15737795,Scott,scott@gmail.com,729-793-9266,0
15775206,Hunter,hunter@gmail.com,332-702-7327,0
15611105,Castella,castella@gmail.com,631-371-7031,0
15762855,Hill,hill@gmail.com,523-181-7988,0
15765258,Bochsa,bochsa@gmail.com,642-814-5389,0
15738627,Hussain,hussain@gmail.com,488-657-7545,0
15810944,Bryant,bryant@gmail.com,290-644-3973,0
15648721,Hsueh,hsueh@gmail.com,933-377-7854,0
15673877,Murray,murray@gmail.com,922-766-2383,0
15682728,Mathews,mathews@gmail.com,350-858-0903,0
15756026,Hooper,hooper@gmail.com,975-670-2118,0
15675328,Knight,knight@gmail.com,579-428-9880,0
15770474,Myers,myers@gmail.com,349-579-8936,0
15742820,Trevisano,trevisano@gmail.com,832-498-1579,0
15752344,She,she@gmail.com,619-937-8996,0
15805884,Archer,archer@gmail.com,659-076-0856,0
15620988,Murray,murray@gmail.com,406-324-9826,0
15733768,Hou,hou@gmail.com,163-753-8345,0
15581102,Baresi,baresi@gmail.com,341-800-5783,0
15631693,Hill,hill@gmail.com,720-718-8044,0
15710743,Onwuamaeze,onwuamaeze@gmail.com,335-107-1049,0
15646726,Crawford,crawford@gmail.com,421-958-4091,0
15574237,Hsueh,hsueh@gmail.com,729-632-8663,0
15747208,Watt,watt@gmail.com,149-382-8522,0
15805449,Ugochukwu,ugochukwu@gmail.com,582-412-3397,0
15736879,Obinna,obinna@gmail.com,681-048-2008,0
15810845,T'ang,t'ang@gmail.com,204-974-2187,0
15794580,Ch'en,ch'en@gmail.com,922-714-3369,0
15715527,Freeman,freeman@gmail.com,445-461-4100,0
15777217,Somadina,somadina@gmail.com,253-649-6390,0
15615896,Chienezie,chienezie@gmail.com,672-656-6938,0
15719793,Watson,watson@gmail.com,349-587-1013,0
15659002,Mazzanti,mazzanti@gmail.com,409-018-1290,0
15723858,Schiavone,schiavone@gmail.com,346-538-3902,0
15711254,Retana,retana@gmail.com,166-365-1397,0
15730076,Osborne,osborne@gmail.com,261-898-7584,0
15599792,Dimauro,dimauro@gmail.com,505-522-6229,0
15595228,Wanliss,wanliss@gmail.com,852-899-6371,0
15752588,Vasilyeva,vasilyeva@gmail.com,903-604-8049,0
15585255,Moore,moore@gmail.com,880-944-6153,0
15601688,Piccio,piccio@gmail.com,770-630-6868,0
15579262,Shearston,shearston@gmail.com,645-268-0107,0
15719017,Donaldson,donaldson@gmail.com,980-933-0536,0
15600651,Ijendu,ijendu@gmail.com,981-865-1578,0
15571148,Baranov,baranov@gmail.com,826-995-2623,0
15587240,Vasilyev,vasilyev@gmail.com,500-693-6765,0
15782608,Huang,huang@gmail.com,639-425-5598,0
15703106,K'ung,k'ung@gmail.com,648-593-6674,0
15626040,McDonald,mcdonald@gmail.com,786-221-3208,0
15750658,Obiuto,obiuto@gmail.com,141-558-6574,0
15766552,Rossi,rossi@gmail.com,669-383-6422,0
15672330,Lear,lear@gmail.com,662-573-8364,0
15617982,Pirozzi,pirozzi@gmail.com,850-518-0128,0
15652180,Egobudike,egobudike@gmail.com,666-379-2629,0
15773809,Campbell,campbell@gmail.com,735-209-5064,0
15700693,Tu,tu@gmail.com,934-751-3873,0
15675964,Chukwukadibia,chukwukadibia@gmail.com,495-139-2913,0
15661507,Muldrow,muldrow@gmail.com,691-458-3524,0
15622017,Bruno,bruno@gmail.com,988-104-9860,0
15579777,Sazonova,sazonova@gmail.com,319-579-8293,0
15751912,Lilly,lilly@gmail.com,596-879-5697,0
15763194,Milanesi,milanesi@gmail.com,548-270-2634,0
15584462,Liang,liang@gmail.com,724-277-1045,0
15660385,Stevenson,stevenson@gmail.com,686-887-9636,0
15719348,Tsao,tsao@gmail.com,240-732-7067,0
15575060,Gardner,gardner@gmail.com,689-738-6113,0
15700656,Balashova,balashova@gmail.com,801-554-9551,0
15597968,Fyans,fyans@gmail.com,163-777-3334,0
15678067,Boyle,boyle@gmail.com,473-766-0071,0
15673342,K'ung,k'ung@gmail.com,109-241-8029,0
15709396,Hale,hale@gmail.com,641-733-5550,0
15758769,Coffey,coffey@gmail.com,689-767-1766,0
15578980,Piazza,piazza@gmail.com,764-006-0260,0
15689268,Fitzpatrick,fitzpatrick@gmail.com,397-175-8193,0
15648005,Russell,russell@gmail.com,174-007-5406,0
15739692,Tsui,tsui@gmail.com,996-994-8198,0
15790659,Sheets,sheets@gmail.com,651-322-8049,0
15686913,Kung,kung@gmail.com,194-783-5934,0
15572390,Huang,huang@gmail.com,981-410-5847,0
15661162,Akabueze,akabueze@gmail.com,742-096-6297,0
15655952,Burke,burke@gmail.com,140-495-5354,0
15787035,Anderson,anderson@gmail.com,857-798-0361,0
15569187,Fleming,fleming@gmail.com,251-401-3745,0
15569759,Rawling,rawling@gmail.com,881-858-5598,0
15699309,Gerasimov,gerasimov@gmail.com,406-017-9386,0
15605333,Clancy,clancy@gmail.com,484-548-3927,0
15572022,Han,han@gmail.com,491-000-9431,0
15585853,McCardle,mccardle@gmail.com,396-211-6499,0
15799042,Zaytseva,zaytseva@gmail.com,629-085-9791,0
15600258,Chesnokova,chesnokova@gmail.com,714-724-1399,0
15672574,Uspenskaya,uspenskaya@gmail.com,454-793-9075,0
15659937,Otutodilinna,otutodilinna@gmail.com,404-159-9933,0
15795458,McMillan,mcmillan@gmail.com,806-408-8685,0
15736413,Hall,hall@gmail.com,692-088-4735,0
15810563,Ho,ho@gmail.com,454-959-1502,0
15683118,Rechner,rechner@gmail.com,812-722-2881,0
15622442,Mazzi,mazzi@gmail.com,622-886-9705,0
15649359,Somayina,somayina@gmail.com,488-616-9844,0
15756118,T'ao,t'ao@gmail.com,560-221-3904,0
15711742,Mason,mason@gmail.com,583-529-1467,0
15574523,Cheng,cheng@gmail.com,424-914-3944,0
15716236,Milani,milani@gmail.com,205-919-2845,0
15581505,Bales,bales@gmail.com,623-850-3497,0
15789582,Macleod,macleod@gmail.com,635-469-4070,0
15695383,Griffin,griffin@gmail.com,400-665-7838,0
15621021,Dwyer,dwyer@gmail.com,276-829-5960,0
15585839,Niu,niu@gmail.com,684-762-5659,0
15777830,Hutchinson,hutchinson@gmail.com,571-466-5934,0
15625623,Stevenson,stevenson@gmail.com,586-916-4515,0
15673929,Chin,chin@gmail.com,522-967-8562,0
15624715,Ma,ma@gmail.com,199-233-5186,0
15671390,Chukwukere,chukwukere@gmail.com,949-922-7734,0
15575119,Hughes,hughes@gmail.com,661-002-0425,0
15631451,Grant,grant@gmail.com,572-614-4297,0
15724543,Mao,mao@gmail.com,181-473-9799,0
15587584,Nebeuwa,nebeuwa@gmail.com,525-063-2185,0
15654296,Estrada,estrada@gmail.com,465-561-6559,0
15750458,Hawkins,hawkins@gmail.com,468-064-2075,0
15645184,Graham,graham@gmail.com,673-458-2572,0
15699507,Messersmith,messersmith@gmail.com,933-427-1093,0
15760090,Pisano,pisano@gmail.com,990-884-7886,0
15693637,Ochoa,ochoa@gmail.com,503-975-5051,0
15739576,Bustard,bustard@gmail.com,788-577-6382,0
15580623,Yefremova,yefremova@gmail.com,413-713-3436,0
15575024,Uwaezuoke,uwaezuoke@gmail.com,766-569-6248,0
15612729,Chidiebere,chidiebere@gmail.com,736-293-0525,0
15638247,Boan,boan@gmail.com,140-993-8527,0
15776124,Mann,mann@gmail.com,718-818-0509,0
15799811,Herrera,herrera@gmail.com,869-783-7183,0
15632575,Moore,moore@gmail.com,264-647-2686,0
15711130,Tseng,tseng@gmail.com,708-760-6135,0
15738018,Johnston,johnston@gmail.com,371-394-8200,0
15731519,Kerr,kerr@gmail.com,411-058-5433,0
15734491,Lombardo,lombardo@gmail.com,690-743-1100,0
15683553,O'Brien,o'brien@gmail.com,639-730-7069,0
15642137,Fang,fang@gmail.com,821-251-6788,0
15574558,Gunter,gunter@gmail.com,549-126-8567,0
15665340,Trevisano,trevisano@gmail.com,829-519-3492,0
15790497,Ross,ross@gmail.com,489-341-6870,0
15733229,Rodriguez,rodriguez@gmail.com,784-709-2837,0
15715345,Sergeyeva,sergeyeva@gmail.com,554-110-0503,0
15690673,Cameron,cameron@gmail.com,340-041-4178,0
15683677,Schiavone,schiavone@gmail.com,400-993-9341,0
15731553,Lucas,lucas@gmail.com,449-251-4790,0
15668943,Henderson,henderson@gmail.com,950-438-3993,0
15709643,Gray,gray@gmail.com,304-988-0484,0
15666430,Peck,peck@gmail.com,569-021-9606,0
15701364,Doherty,doherty@gmail.com,472-331-7179,0
15585066,Chimaraoke,chimaraoke@gmail.com,454-301-3361,0
15698619,Bowhay,bowhay@gmail.com,217-165-9121,0
15636756,Marino,marino@gmail.com,137-688-0755,0
15571816,Ritchie,ritchie@gmail.com,280-594-0695,0
15603216,Simpson,simpson@gmail.com,756-847-8860,0
15708904,Yermakova,yermakova@gmail.com,469-191-8511,0
15696834,Cone,cone@gmail.com,756-435-0119,0
15792008,Zetticci,zetticci@gmail.com,975-716-6714,0
15620577,Wood,wood@gmail.com,301-365-2155,0
15614215,Oguejiofor,oguejiofor@gmail.com,956-943-9058,0
15807312,Hsia,hsia@gmail.com,316-559-0001,0
15620579,Dunn,dunn@gmail.com,970-486-2089,0
15697095,Zetticci,zetticci@gmail.com,285-741-9802,0
15659092,Davide,davide@gmail.com,431-346-1842,0
15721487,Pirogova,pirogova@gmail.com,134-834-1712,0
15769169,Trentino,trentino@gmail.com,844-078-6510,0
15732270,Hung,hung@gmail.com,580-736-9531,0
15652069,Calabrese,calabrese@gmail.com,839-513-0944,0
15652320,Woronoff,woronoff@gmail.com,352-745-3676,0
15596397,Kelly,kelly@gmail.com,451-659-7148,0
15705034,Peng,peng@gmail.com,831-139-5687,0
15627305,Pan,pan@gmail.com,489-982-6125,0
15586931,Hunter,hunter@gmail.com,884-696-0626,0
15712483,Chidi,chidi@gmail.com,501-241-4070,0
15716041,Chinomso,chinomso@gmail.com,658-052-5676,0
15735222,Ignatieff,ignatieff@gmail.com,114-758-5380,0
15790093,Aguirre,aguirre@gmail.com,195-497-2563,0
15604813,Zaytseva,zaytseva@gmail.com,163-667-0771,0
15782806,Watson,watson@gmail.com,936-423-6419,0
15777958,Ch'ien,ch'ien@gmail.com,179-479-9448,0
15736963,Herring,herring@gmail.com,617-098-1601,0
15742834,Liao,liao@gmail.com,726-830-1229,0
15783875,Li Fonti,li fonti@gmail.com,665-647-8069,0
15619238,Allan,allan@gmail.com,698-682-0220,0
15618936,MacDonald,macdonald@gmail.com,130-186-8201,0
15636590,Pisano,pisano@gmail.com,620-172-5311,0
15806027,Niu,niu@gmail.com,801-419-5627,0
15579548,Nicholson,nicholson@gmail.com,704-117-9727,0
15734737,Bruno,bruno@gmail.com,835-285-5894,0
15768763,Bogdanov,bogdanov@gmail.com,524-019-3013,0
15699340,Okorie,okorie@gmail.com,382-570-1072,0
15694349,Ngozichukwuka,ngozichukwuka@gmail.com,113-929-6911,0
15785798,Uchechukwu,uchechukwu@gmail.com,130-226-1439,0
15751175,Bess,bess@gmail.com,205-457-0082,0
15719931,Johnstone,johnstone@gmail.com,283-100-3177,0
15681755,Dennys,dennys@gmail.com,670-961-1217,0
15706593,Ellis,ellis@gmail.com,356-312-8979,0
15729836,Robinson,robinson@gmail.com,781-261-6019,0
15714874,Major,major@gmail.com,114-145-5578,0
15768219,Sung,sung@gmail.com,461-799-8191,0
15658668,Hunter,hunter@gmail.com,558-635-2028,0
15740428,Wyatt,wyatt@gmail.com,337-068-9141,0
15798666,Hughes,hughes@gmail.com,595-754-1817,0
15642099,Tsui,tsui@gmail.com,397-613-6146,0
15592387,Burke,burke@gmail.com,637-736-0300,0
15749119,Santiago,santiago@gmail.com,540-716-3422,0
15570360,Wan,wan@gmail.com,456-362-6218,0
15662901,Hu,hu@gmail.com,400-276-0648,0
15680611,Rose,rose@gmail.com,690-754-2907,0
15806403,Hu,hu@gmail.com,701-559-6165,0
15718789,Brigstocke,brigstocke@gmail.com,529-910-0183,0
15569867,Chinweuba,chinweuba@gmail.com,168-797-7497,0
15776629,Christie,christie@gmail.com,275-324-9307,0
15638231,Chung,chung@gmail.com,530-847-6240,0
15596228,Uwaezuoke,uwaezuoke@gmail.com,300-590-0690,0
15587676,Alexeieva,alexeieva@gmail.com,514-232-8909,0
15677522,Rossi,rossi@gmail.com,171-192-1271,0
15601410,Tien,tien@gmail.com,996-670-8806,0
15588248,Hs?,hs?@gmail.com,471-166-1330,0
15627042,Reilly,reilly@gmail.com,529-315-2321,0
15573284,Olisanugo,olisanugo@gmail.com,395-479-7741,0
15574858,Page,page@gmail.com,653-400-7424,0
15766776,Sal,sal@gmail.com,411-124-9379,0
15807473,Morehead,morehead@gmail.com,853-874-7900,0
15588614,Walton,walton@gmail.com,442-635-3572,0
15773447,Fomin,fomin@gmail.com,492-717-1261,0
15732113,Butters,butters@gmail.com,593-730-3678,0
15657439,Chao,chao@gmail.com,835-489-6906,0
15656710,Cocci,cocci@gmail.com,790-036-8715,0
15732621,Martin,martin@gmail.com,185-288-0673,0
15607577,Roberts,roberts@gmail.com,154-461-6504,0
15801351,Milanesi,milanesi@gmail.com,904-698-8184,0
15715744,Schiavone,schiavone@gmail.com,993-061-4662,0
15763515,Shih,shih@gmail.com,690-240-1829,0
15681220,Chou,chou@gmail.com,854-372-8188,0
15777060,Olszewski,olszewski@gmail.com,810-888-4691,0
15683053,Reyna,reyna@gmail.com,680-891-4050,0
15701281,Tan,tan@gmail.com,702-437-5374,0
15601892,Hunter,hunter@gmail.com,518-043-7667,0
15753362,Evdokimov,evdokimov@gmail.com,912-589-5545,0
15668460,Bellucci,bellucci@gmail.com,873-760-2074,0
15615016,Maurer,maurer@gmail.com,112-261-1000,0
15714789,Perez,perez@gmail.com,499-890-8260,0
15762172,Kerr,kerr@gmail.com,639-428-1791,0
15591386,Golubova,golubova@gmail.com,704-383-3463,0
15769829,Cheng,cheng@gmail.com,617-189-2161,0
15615126,Cocci,cocci@gmail.com,684-850-9238,0
15668580,Todd,todd@gmail.com,329-389-4113,0
15621870,Hawkins,hawkins@gmail.com,687-178-6800,0
15604963,Fraser,fraser@gmail.com,797-301-6410,0
15582762,Mazzanti,mazzanti@gmail.com,461-032-0705,0
15747043,Giles,giles@gmail.com,304-860-4951,0
15659962,McIntosh,mcintosh@gmail.com,427-370-2285,0
15672242,Aksenov,aksenov@gmail.com,470-698-7972,0
15774316,Moretti,moretti@gmail.com,176-257-3222,0
